time	running	running_idle	waiting_for_reconf
6285	25	18	0
6286	25	18	0
6287	25	18	0
6288	25	18	0
6289	26	17	0
6290	26	17	0
6291	27	16	0
6292	29	14	0
6293	27	16	0
6294	26	17	0
6295	25	18	0
6296	25	18	0
6297	24	19	0
6298	24	19	0
6299	24	19	0
6300	22	21	0
6301	22	21	0
6302	22	21	0
6303	24	19	0
6304	24	19	0
6305	24	19	0
6306	24	19	0
6307	24	19	0
6308	24	19	0
6309	24	19	0
6310	24	19	0
6311	24	19	0
6312	24	19	0
6313	24	19	0
6314	24	19	0
6315	25	18	0
6316	26	17	0
6317	27	16	0
6318	27	16	0
6319	27	16	0
6320	27	16	0
6321	27	16	0
6322	27	16	0
6323	27	16	0
6324	26	17	0
6325	26	17	0
6326	26	17	0
6327	26	17	0
6328	26	17	0
6329	26	17	0
6330	28	15	0
6331	28	15	0
6332	28	15	0
6333	27	16	0
6334	27	16	0
6335	27	16	0
6336	27	16	0
6337	27	16	0
6338	27	16	0
6339	27	16	0
6340	24	19	0
6341	24	19	0
6342	24	19	0
6343	25	18	0
6344	25	18	0
6345	25	18	0
6346	25	18	0
6347	24	19	0
6348	24	19	0
6349	24	19	0
6350	24	19	0
6351	24	19	0
6352	24	19	0
6353	24	19	0
6354	23	20	0
6355	22	21	0
6356	24	19	0
6357	24	19	0
6358	24	19	0
6359	24	19	0
6360	24	19	0
6361	24	19	0
6362	24	19	0
6363	24	19	0
6364	25	18	0
6365	25	18	0
6366	24	19	0
6367	24	19	0
6368	26	17	0
6369	25	18	0
6370	25	18	0
6371	25	18	0
6372	25	18	0
6373	25	18	0
6374	25	18	0
6375	25	18	0
6376	25	18	0
6377	25	18	0
6378	25	18	0
6379	25	18	0
6380	25	18	0
6381	25	18	0
6382	26	17	0
6383	25	18	0
6384	25	18	0
6385	27	16	0
6386	25	18	0
6387	25	18	0
6388	25	18	0
6389	24	19	0
6390	25	18	0
6391	25	18	0
6392	26	17	0
6393	24	19	0
6394	24	19	0
6395	24	19	0
6396	24	19	0
6397	24	19	0
6398	25	18	0
6399	25	18	0
6400	25	18	0
6401	25	18	0
6402	25	18	0
6403	26	17	0
6404	26	17	0
6405	26	17	0
6406	24	19	0
6407	24	19	0
6408	27	16	0
6409	27	16	0
6410	27	16	0
6411	27	16	0
6412	27	16	0
6413	26	17	0
6414	25	18	0
6415	25	18	0
6416	26	17	0
6417	26	17	0
6418	26	17	0
6419	26	17	0
6420	26	17	0
6421	28	15	0
6422	28	15	0
6423	28	15	0
6424	27	16	0
6425	27	16	0
6426	27	16	0
6427	27	16	0
6428	27	16	0
6429	28	15	0
6430	28	15	0
6431	28	15	0
6432	28	15	0
6433	27	16	0
6434	27	16	0
6435	27	16	0
6436	27	16	0
6437	27	16	0
6438	27	16	0
6439	27	16	0
6440	27	16	0
6441	27	16	0
6442	27	16	0
6443	26	17	0
6444	26	17	0
6445	26	17	0
6446	26	17	0
6447	24	19	0
6448	27	16	0
6449	28	15	0
6450	28	15	0
6451	27	16	0
6452	27	16	0
6453	27	16	0
6454	27	16	0
6455	27	16	0
6456	27	16	0
6457	26	17	0
6458	26	17	0
6459	25	18	0
6460	26	17	0
6461	27	16	0
6462	27	16	0
6463	27	16	0
6464	26	17	0
6465	26	17	0
6466	26	17	0
6467	26	17	0
6468	27	16	0
6469	27	16	0
6470	27	16	0
6471	26	17	0
6472	25	18	0
6473	26	17	0
6474	28	15	0
6475	28	15	0
6476	28	15	0
6477	28	15	0
6478	27	16	0
6479	26	17	0
6480	25	18	0
6481	25	18	0
6482	25	18	0
6483	25	18	0
6484	24	19	0
6485	26	17	0
6486	27	16	0
6487	27	16	0
6488	27	16	0
6489	27	16	0
6490	27	16	0
6491	27	16	0
6492	26	17	0
6493	26	17	0
6494	27	16	0
6495	27	16	0
6496	27	16	0
6497	27	16	0
6498	28	15	0
6499	30	13	0
6500	31	12	0
6501	30	13	0
6502	30	13	0
6503	30	13	0
6504	30	13	0
6505	28	15	0
6506	28	15	0
6507	29	14	0
6508	28	15	0
6509	28	15	0
6510	28	15	0
6511	29	14	0
6512	31	12	0
6513	31	12	0
6514	31	12	0
6515	31	12	0
6516	31	12	0
6517	30	13	0
6518	30	13	0
6519	30	13	0
6520	28	15	0
6521	29	14	0
6522	28	15	0
6523	27	16	0
6524	27	16	0
6525	27	16	0
6526	27	16	0
6527	28	15	0
6528	28	15	0
6529	28	15	0
6530	28	15	0
6531	28	15	0
6532	29	14	0
6533	29	14	0
6534	29	14	0
6535	29	14	0
6536	29	14	0
6537	29	14	0
6538	29	14	0
6539	28	15	0
6540	30	13	0
6541	30	13	0
6542	29	14	0
6543	29	14	0
6544	30	13	0
6545	30	13	0
6546	30	13	0
6547	31	12	0
6548	28	15	0
6549	28	15	0
6550	28	15	0
6551	29	14	0
6552	28	15	0
6553	29	14	0
6554	28	15	0
6555	28	15	0
6556	28	15	0
6557	28	15	0
6558	27	16	0
6559	27	16	0
6560	28	15	0
6561	28	15	0
6562	26	17	0
6563	27	16	0
6564	27	16	0
6565	27	16	0
6566	29	14	0
6567	29	14	0
6568	28	15	0
6569	28	15	0
6570	29	14	0
6571	29	14	0
6572	29	14	0
6573	29	14	0
6574	29	14	0
6575	28	15	0
6576	28	15	0
6577	28	15	0
6578	28	15	0
6579	30	13	0
6580	30	13	0
6581	30	13	0
6582	30	13	0
6583	29	14	0
6584	29	14	0
6585	29	14	0
6586	30	13	0
6587	30	13	0
6588	30	13	0
6589	30	13	0
6590	30	13	0
6591	28	15	0
6592	29	14	0
6593	29	14	0
6594	28	15	0
6595	27	16	0
6596	27	16	0
6597	27	16	0
6598	27	16	0
6599	28	15	0
6600	27	16	0
6601	27	16	0
6602	27	16	0
6603	27	16	0
6604	27	16	0
6605	30	13	0
6606	30	13	0
6607	30	13	0
6608	30	13	0
6609	30	13	0
6610	30	13	0
6611	30	13	0
6612	29	14	0
6613	29	14	0
6614	29	14	0
6615	28	15	0
6616	27	16	0
6617	27	16	0
6618	30	13	0
6619	30	13	0
6620	30	13	0
6621	31	12	0
6622	31	12	0
6623	30	13	0
6624	29	14	0
6625	29	14	0
6626	29	14	0
6627	28	15	0
6628	28	15	0
6629	26	17	0
6630	26	17	0
6631	29	14	0
6632	28	15	0
6633	27	16	0
6634	28	15	0
6635	27	16	0
6636	27	16	0
6637	27	16	0
6638	27	16	0
6639	27	16	0
6640	26	17	0
6641	26	17	0
6642	26	17	0
6643	26	17	0
6644	30	13	0
6645	29	14	0
6646	29	14	0
6647	30	13	0
6648	29	14	0
6649	29	14	0
6650	29	14	0
6651	30	13	0
6652	30	13	0
6653	30	13	0
6654	30	13	0
6655	30	13	0
6656	29	14	0
6657	31	12	0
6658	30	13	0
6659	31	12	0
6660	32	11	0
6661	31	12	0
6662	31	12	0
6663	31	12	0
6664	32	11	0
6665	32	11	0
6666	32	11	0
6667	31	12	0
6668	31	12	0
6669	30	13	0
6670	31	12	0
6671	30	13	0
6672	30	13	0
6673	31	12	0
6674	32	11	0
6675	30	13	0
6676	30	13	0
6677	31	12	0
6678	31	12	0
6679	31	12	0
6680	31	12	0
6681	31	12	0
6682	30	13	0
6683	33	10	0
6684	33	10	0
6685	33	10	0
6686	33	10	0
6687	33	10	0
6688	32	11	0
6689	32	11	0
6690	32	11	0
6691	31	12	0
6692	31	12	0
6693	31	12	0
6694	30	13	0
6695	30	13	0
6696	30	13	0
6697	30	13	0
6698	30	13	0
6699	31	12	0
6700	30	13	0
6701	30	13	0
6702	30	13	0
6703	30	13	0
6704	30	13	0
6705	28	15	0
6706	28	15	0
6707	28	15	0
6708	28	15	0
6709	29	14	0
6710	31	12	0
6711	31	12	0
6712	31	12	0
6713	31	12	0
6714	31	12	0
6715	31	12	0
6716	30	13	0
6717	30	13	0
6718	30	13	0
6719	29	14	0
6720	29	14	0
6721	28	15	0
6722	28	15	0
6723	28	15	0
6724	28	15	0
6725	29	14	0
6726	28	15	0
6727	28	15	0
6728	27	16	0
6729	28	15	0
6730	28	15	0
6731	28	15	0
6732	28	15	0
6733	28	15	0
6734	28	15	0
6735	28	15	0
6736	29	14	0
6737	28	15	0
6738	28	15	0
6739	28	15	0
6740	28	15	0
6741	27	16	0
6742	28	15	0
6743	28	15	0
6744	28	15	0
6745	28	15	0
6746	28	15	0
6747	28	15	0
6748	30	13	0
6749	30	13	0
6750	30	13	0
6751	30	13	0
6752	29	14	0
6753	28	15	0
6754	27	16	0
6755	28	15	0
6756	28	15	0
6757	28	15	0
6758	28	15	0
6759	27	16	0
6760	27	16	0
6761	28	15	0
6762	28	15	0
6763	28	15	0
6764	28	15	0
6765	28	15	0
6766	28	15	0
6767	28	15	0
6768	28	15	0
6769	28	15	0
6770	28	15	0
6771	27	16	0
6772	27	16	0
6773	27	16	0
6774	29	14	0
6775	30	13	0
6776	31	12	0
6777	29	14	0
6778	29	14	0
6779	29	14	0
6780	29	14	0
6781	29	14	0
6782	29	14	0
6783	29	14	0
6784	28	15	0
6785	28	15	0
6786	28	15	0
6787	32	11	0
6788	32	11	0
6789	32	11	0
6790	33	10	0
6791	32	11	0
6792	32	11	0
6793	32	11	0
6794	31	12	0
6795	32	11	0
6796	31	12	0
6797	31	12	0
6798	30	13	0
6799	30	13	0
6800	30	13	0
6801	31	12	0
6802	30	13	0
6803	32	11	0
6804	31	12	0
6805	31	12	0
6806	31	12	0
6807	31	12	0
6808	31	12	0
6809	32	11	0
6810	32	11	0
6811	32	11	0
6812	31	12	0
6813	31	12	0
6814	33	10	0
6815	32	11	0
6816	33	10	0
6817	33	10	0
6818	33	10	0
6819	33	10	0
6820	33	10	0
6821	32	11	0
6822	32	11	0
6823	31	12	0
6824	30	13	0
6825	30	13	0
6826	31	12	0
6827	31	12	0
6828	32	11	0
6829	33	10	0
6830	33	10	0
6831	33	10	0
6832	32	11	0
6833	32	11	0
6834	33	10	0
6835	32	11	0
6836	32	11	0
6837	31	12	0
6838	31	12	0
6839	30	13	0
6840	30	13	0
6841	30	13	0
6842	31	12	0
6843	30	13	0
6844	29	14	0
6845	30	13	0
6846	30	13	0
6847	30	13	0
6848	30	13	0
6849	31	12	0
6850	31	12	0
6851	31	12	0
6852	30	13	0
6853	30	13	0
6854	30	13	0
6855	32	11	0
6856	31	12	0
6857	31	12	0
6858	32	11	0
6859	32	11	0
6860	32	11	0
6861	31	12	0
6862	32	11	0
6863	32	11	0
6864	32	11	0
6865	32	11	0
6866	32	11	0
6867	35	8	0
6868	35	8	0
6869	34	9	0
6870	33	10	0
6871	33	10	0
6872	31	12	0
6873	31	12	0
6874	31	12	0
6875	31	12	0
6876	31	12	0
6877	30	13	0
6878	30	13	0
6879	30	13	0
6880	30	13	0
6881	31	12	0
6882	31	12	0
6883	31	12	0
6884	31	12	0
6885	31	12	0
6886	30	13	0
6887	32	11	0
6888	32	11	0
6889	32	11	0
6890	31	12	0
6891	31	12	0
6892	31	12	0
6893	31	12	0
6894	31	12	0
6895	31	12	0
6896	30	13	0
6897	30	13	0
6898	30	13	0
6899	31	12	0
6900	32	11	0
6901	32	11	0
6902	31	12	0
6903	31	12	0
6904	31	12	0
6905	31	12	0
6906	31	12	0
6907	31	12	0
6908	31	12	0
6909	31	12	0
6910	31	12	0
6911	30	13	0
6912	30	13	0
6913	31	12	0
6914	30	13	0
6915	29	14	0
6916	30	13	0
6917	29	14	0
6918	28	15	0
6919	28	15	0
6920	28	15	0
6921	28	15	0
6922	28	15	0
6923	27	16	0
6924	27	16	0
6925	29	14	0
6926	29	14	0
6927	30	13	0
6928	29	14	0
6929	29	14	0
6930	29	14	0
6931	29	14	0
6932	28	15	0
6933	29	14	0
6934	28	15	0
6935	27	16	0
6936	27	16	0
6937	29	14	0
6938	31	12	0
6939	31	12	0
6940	29	14	0
6941	31	12	0
6942	30	13	0
6943	29	14	0
6944	29	14	0
6945	29	14	0
6946	29	14	0
6947	29	14	0
6948	29	14	0
6949	28	15	0
6950	31	12	0
6951	31	12	0
6952	30	13	0
6953	31	12	0
6954	27	16	0
6955	27	16	0
6956	27	16	0
6957	27	16	0
6958	27	16	0
6959	27	16	0
6960	27	16	0
6961	27	16	0
6962	27	16	0
6963	29	14	0
6964	30	13	0
6965	30	13	0
6966	29	14	0
6967	27	16	0
6968	27	16	0
6969	27	16	0
6970	27	16	0
6971	27	16	0
6972	28	15	0
6973	28	15	0
6974	28	15	0
6975	28	15	0
6976	31	12	0
6977	30	13	0
6978	30	13	0
6979	30	13	0
6980	30	13	0
6981	30	13	0
6982	30	13	0
6983	29	14	0
6984	29	14	0
6985	28	15	0
6986	28	15	0
6987	28	15	0
6988	27	16	0
6989	27	16	0
6990	27	16	0
6991	28	15	0
6992	28	15	0
6993	28	15	0
6994	28	15	0
6995	28	15	0
6996	27	16	0
6997	27	16	0
6998	27	16	0
6999	27	16	0
7000	27	16	0
7001	26	17	0
7002	28	15	0
7003	30	13	0
7004	29	14	0
7005	29	14	0
7006	29	14	0
7007	29	14	0
7008	28	15	0
7009	28	15	0
7010	28	15	0
7011	27	16	0
7012	27	16	0
7013	27	16	0
7014	27	16	0
7015	27	16	0
7016	29	14	0
7017	30	13	0
7018	28	15	0
7019	28	15	0
7020	28	15	0
7021	28	15	0
7022	28	15	0
7023	28	15	0
7024	28	15	0
7025	27	16	0
7026	26	17	0
7027	26	17	0
7028	28	15	0
7029	30	13	0
7030	30	13	0
7031	30	13	0
7032	30	13	0
7033	30	13	0
7034	28	15	0
7035	28	15	0
7036	28	15	0
7037	25	18	0
7038	25	18	0
7039	25	18	0
7040	24	19	0
7041	24	19	0
7042	26	17	0
7043	26	17	0
7044	26	17	0
7045	26	17	0
7046	26	17	0
7047	26	17	0
7048	26	17	0
7049	27	16	0
7050	27	16	0
7051	27	16	0
7052	27	16	0
7053	26	17	0
7054	26	17	0
7055	27	16	0
7056	28	15	0
7057	29	14	0
7058	29	14	0
7059	29	14	0
7060	28	15	0
7061	27	16	0
7062	27	16	0
7063	27	16	0
7064	26	17	0
7065	26	17	0
7066	25	18	0
7067	27	16	0
7068	27	16	0
7069	29	14	0
7070	30	13	0
7071	30	13	0
7072	30	13	0
7073	30	13	0
7074	30	13	0
7075	30	13	0
7076	30	13	0
7077	29	14	0
7078	29	14	0
7079	29	14	0
7080	29	14	0
7081	29	14	0
7082	28	15	0
7083	30	13	0
7084	30	13	0
7085	30	13	0
7086	30	13	0
7087	30	13	0
7088	30	13	0
7089	29	14	0
7090	28	15	0
7091	28	15	0
7092	27	16	0
7093	30	13	0
7094	29	14	0
7095	29	14	0
7096	29	14	0
7097	28	15	0
7098	28	15	0
7099	28	15	0
7100	28	15	0
7101	28	15	0
7102	28	15	0
7103	27	16	0
7104	27	16	0
7105	27	16	0
7106	27	16	0
7107	30	13	0
7108	30	13	0
7109	29	14	0
7110	29	14	0
7111	29	14	0
7112	29	14	0
7113	29	14	0
7114	29	14	0
7115	28	15	0
7116	29	14	0
7117	28	15	0
7118	29	14	0
7119	31	12	0
7120	32	11	0
7121	30	13	0
7122	29	14	0
7123	29	14	0
7124	29	14	0
7125	30	13	0
7126	29	14	0
7127	29	14	0
7128	30	13	0
7129	30	13	0
7130	31	12	0
7131	31	12	0
7132	33	10	0
7133	33	10	0
7134	33	10	0
7135	31	12	0
7136	29	14	0
7137	30	13	0
7138	30	13	0
7139	29	14	0
7140	29	14	0
7141	30	13	0
7142	29	14	0
7143	30	13	0
7144	32	11	0
7145	34	9	0
7146	34	9	0
7147	34	9	0
7148	34	9	0
7149	34	9	0
7150	34	9	0
7151	34	9	0
7152	34	9	0
7153	34	9	0
7154	34	9	0
7155	34	9	0
7156	34	9	0
7157	34	9	0
7158	34	9	0
7159	34	9	0
7160	33	10	0
7161	32	11	0
7162	32	11	0
7163	33	10	0
7164	33	10	0
7165	34	9	0
7166	34	9	0
7167	32	11	0
7168	31	12	0
7169	31	12	0
7170	31	12	0
7171	31	12	0
7172	31	12	0
7173	31	12	0
7174	30	13	0
7175	29	14	0
7176	29	14	0
7177	29	14	0
7178	29	14	0
7179	29	14	0
7180	28	15	0
7181	28	15	0
7182	29	14	0
7183	29	14	0
7184	29	14	0
7185	31	12	0
7186	31	12	0
7187	31	12	0
7188	31	12	0
7189	31	12	0
7190	30	13	0
7191	30	13	0
7192	29	14	0
7193	29	14	0
7194	28	15	0
7195	28	15	0
7196	28	15	0
7197	28	15	0
7198	29	14	0
7199	29	14	0
7200	29	14	0
7201	31	12	0
7202	31	12	0
7203	32	11	0
7204	31	12	0
7205	32	11	0
7206	32	11	0
7207	32	11	0
7208	31	12	0
7209	31	12	0
7210	31	12	0
7211	31	12	0
7212	31	12	0
7213	30	13	0
7214	30	13	0
7215	30	13	0
7216	30	13	0
7217	31	12	0
7218	31	12	0
7219	31	12	0
7220	31	12	0
7221	31	12	0
7222	31	12	0
7223	31	12	0
7224	31	12	0
7225	32	11	0
7226	31	12	0
7227	30	13	0
7228	30	13	0
7229	30	13	0
7230	30	13	0
7231	31	12	0
7232	32	11	0
7233	31	12	0
7234	31	12	0
7235	31	12	0
7236	31	12	0
7237	31	12	0
7238	31	12	0
7239	30	13	0
7240	30	13	0
7241	31	12	0
7242	31	12	0
7243	31	12	0
7244	34	9	0
7245	34	9	0
7246	32	11	0
7247	32	11	0
7248	31	12	0
7249	31	12	0
7250	31	12	0
7251	31	12	0
7252	31	12	0
7253	31	12	0
7254	31	12	0
7255	31	12	0
7256	32	11	0
7257	32	11	0
7258	32	11	0
7259	32	11	0
7260	32	11	0
7261	32	11	0
7262	32	11	0
7263	33	10	0
7264	33	10	0
7265	33	10	0
7266	33	10	0
7267	32	11	0
7268	32	11	0
7269	32	11	0
7270	31	12	0
7271	31	12	0
7272	31	12	0
7273	31	12	0
7274	29	14	0
7275	29	14	0
7276	29	14	0
7277	29	14	0
7278	29	14	0
7279	30	13	0
7280	29	14	0
7281	29	14	0
7282	29	14	0
7283	31	12	0
7284	31	12	0
7285	30	13	0
7286	30	13	0
7287	30	13	0
7288	30	13	0
7289	30	13	0
7290	30	13	0
7291	30	13	0
7292	30	13	0
7293	30	13	0
7294	30	13	0
7295	29	14	0
7296	28	15	0
7297	28	15	0
7298	28	15	0
7299	26	17	0
7300	26	17	0
7301	26	17	0
7302	28	15	0
7303	28	15	0
7304	27	16	0
7305	27	16	0
7306	27	16	0
7307	27	16	0
7308	27	16	0
7309	27	16	0
7310	27	16	0
7311	27	16	0
7312	27	16	0
7313	27	16	0
7314	27	16	0
7315	28	15	0
7316	28	15	0
7317	28	15	0
7318	28	15	0
7319	28	15	0
7320	28	15	0
7321	28	15	0
7322	30	13	0
7323	31	12	0
7324	31	12	0
7325	31	12	0
7326	30	13	0
7327	30	13	0
7328	29	14	0
7329	29	14	0
7330	29	14	0
7331	29	14	0
7332	29	14	0
7333	29	14	0
7334	29	14	0
7335	28	15	0
7336	28	15	0
7337	30	13	0
7338	29	14	0
7339	29	14	0
7340	29	14	0
7341	30	13	0
7342	30	13	0
7343	31	12	0
7344	31	12	0
7345	30	13	0
7346	30	13	0
7347	30	13	0
7348	31	12	0
7349	30	13	0
7350	30	13	0
7351	30	13	0
7352	30	13	0
7353	29	14	0
7354	29	14	0
7355	29	14	0
7356	29	14	0
7357	29	14	0
7358	29	14	0
7359	30	13	0
7360	29	14	0
7361	29	14	0
7362	31	12	0
7363	33	10	0
7364	32	11	0
7365	32	11	0
7366	32	11	0
7367	33	10	0
7368	34	9	0
7369	33	10	0
7370	33	10	0
7371	33	10	0
7372	33	10	0
7373	33	10	0
7374	32	11	0
7375	32	11	0
7376	33	10	0
7377	32	11	0
7378	32	11	0
7379	33	10	0
7380	32	11	0
7381	32	11	0
7382	34	9	0
7383	35	8	0
7384	35	8	0
7385	35	8	0
7386	35	8	0
7387	35	8	0
7388	34	9	0
7389	34	9	0
7390	34	9	0
7391	34	9	0
7392	33	10	0
7393	33	10	0
7394	33	10	0
7395	33	10	0
7396	33	10	0
7397	33	10	0
7398	32	11	0
7399	32	11	0
7400	30	13	0
7401	30	13	0
7402	30	13	0
7403	30	13	0
7404	30	13	0
7405	30	13	0
7406	30	13	0
7407	30	13	0
7408	29	14	0
7409	29	14	0
7410	29	14	0
7411	29	14	0
7412	29	14	0
7413	28	15	0
7414	28	15	0
7415	28	15	0
7416	28	15	0
7417	28	15	0
7418	28	15	0
7419	28	15	0
7420	28	15	0
7421	28	15	0
7422	29	14	0
7423	32	11	0
7424	31	12	0
7425	31	12	0
7426	29	14	0
7427	30	13	0
7428	30	13	0
7429	30	13	0
7430	30	13	0
7431	30	13	0
7432	30	13	0
7433	30	13	0
7434	30	13	0
7435	30	13	0
7436	31	12	0
7437	31	12	0
7438	32	11	0
7439	30	13	0
7440	30	13	0
7441	30	13	0
7442	33	10	0
7443	34	9	0
7444	33	10	0
7445	33	10	0
7446	34	9	0
7447	33	10	0
7448	33	10	0
7449	33	10	0
7450	33	10	0
7451	33	10	0
7452	33	10	0
7453	33	10	0
7454	33	10	0
7455	33	10	0
7456	34	9	0
7457	34	9	0
7458	34	9	0
7459	34	9	0
7460	34	9	0
7461	34	9	0
7462	33	10	0
7463	34	9	0
7464	34	9	0
7465	33	10	0
7466	33	10	0
7467	33	10	0
7468	32	11	0
7469	32	11	0
7470	32	11	0
7471	31	12	0
7472	31	12	0
7473	31	12	0
7474	31	12	0
7475	31	12	0
7476	31	12	0
7477	30	13	0
7478	30	13	0
7479	30	13	0
7480	28	15	0
7481	29	14	0
7482	29	14	0
7483	29	14	0
7484	28	15	0
7485	28	15	0
7486	28	15	0
7487	28	15	0
7488	28	15	0
7489	28	15	0
7490	28	15	0
7491	28	15	0
7492	28	15	0
7493	28	15	0
7494	28	15	0
7495	28	15	0
7496	28	15	0
7497	28	15	0
7498	27	16	0
7499	27	16	0
7500	28	15	0
7501	29	14	0
7502	31	12	0
7503	31	12	0
7504	30	13	0
7505	30	13	0
7506	29	14	0
7507	29	14	0
7508	29	14	0
7509	29	14	0
7510	28	15	0
7511	28	15	0
7512	28	15	0
7513	28	15	0
7514	28	15	0
7515	28	15	0
7516	28	15	0
7517	28	15	0
7518	28	15	0
7519	28	15	0
7520	28	15	0
7521	29	14	0
7522	31	12	0
7523	32	11	0
7524	32	11	0
7525	32	11	0
7526	32	11	0
7527	32	11	0
7528	32	11	0
7529	32	11	0
7530	32	11	0
7531	32	11	0
7532	31	12	0
7533	31	12	0
7534	30	13	0
7535	30	13	0
7536	29	14	0
7537	30	13	0
7538	29	14	0
7539	29	14	0
7540	29	14	0
7541	28	15	0
7542	31	12	0
7543	31	12	0
7544	31	12	0
7545	31	12	0
7546	31	12	0
7547	31	12	0
7548	30	13	0
7549	29	14	0
7550	29	14	0
7551	29	14	0
7552	29	14	0
7553	28	15	0
7554	28	15	0
7555	29	14	0
7556	29	14	0
7557	29	14	0
7558	29	14	0
7559	29	14	0
7560	29	14	0
7561	29	14	0
7562	31	12	0
7563	31	12	0
7564	31	12	0
7565	31	12	0
7566	31	12	0
7567	31	12	0
7568	30	13	0
7569	30	13	0
7570	30	13	0
7571	30	13	0
7572	30	13	0
7573	29	14	0
7574	29	14	0
7575	29	14	0
7576	29	14	0
7577	30	13	0
7578	28	15	0
7579	28	15	0
7580	28	15	0
7581	28	15	0
7582	29	14	0
7583	29	14	0
7584	29	14	0
7585	32	11	0
7586	30	13	0
7587	30	13	0
7588	30	13	0
7589	30	13	0
7590	30	13	0
7591	29	14	0
7592	29	14	0
7593	29	14	0
7594	29	14	0
7595	29	14	0
7596	29	14	0
7597	29	14	0
7598	29	14	0
7599	29	14	0
7600	30	13	0
7601	31	12	0
7602	32	11	0
7603	31	12	0
7604	31	12	0
7605	31	12	0
7606	32	11	0
7607	31	12	0
7608	31	12	0
7609	31	12	0
7610	31	12	0
7611	30	13	0
7612	29	14	0
7613	29	14	0
7614	29	14	0
7615	29	14	0
7616	28	15	0
7617	28	15	0
7618	28	15	0
7619	28	15	0
7620	29	14	0
7621	29	14	0
7622	31	12	0
7623	32	11	0
7624	32	11	0
7625	32	11	0
7626	32	11	0
7627	32	11	0
7628	32	11	0
7629	32	11	0
7630	31	12	0
7631	31	12	0
7632	31	12	0
7633	31	12	0
7634	30	13	0
7635	29	14	0
7636	29	14	0
7637	29	14	0
7638	29	14	0
7639	30	13	0
7640	30	13	0
7641	32	11	0
7642	33	10	0
7643	33	10	0
7644	33	10	0
7645	33	10	0
7646	33	10	0
7647	33	10	0
7648	33	10	0
7649	33	10	0
7650	31	12	0
7651	31	12	0
7652	30	13	0
7653	31	12	0
7654	31	12	0
7655	31	12	0
7656	32	11	0
7657	30	13	0
7658	30	13	0
7659	30	13	0
7660	30	13	0
7661	31	12	0
7662	33	10	0
7663	33	10	0
7664	34	9	0
7665	33	10	0
7666	32	11	0
7667	32	11	0
7668	32	11	0
7669	32	11	0
7670	32	11	0
7671	32	11	0
7672	32	11	0
7673	32	11	0
7674	32	11	0
7675	32	11	0
7676	32	11	0
7677	32	11	0
7678	32	11	0
7679	32	11	0
7680	32	11	0
7681	32	11	0
7682	33	10	0
7683	33	10	0
7684	31	12	0
7685	30	13	0
7686	30	13	0
7687	30	13	0
7688	30	13	0
7689	30	13	0
7690	30	13	0
7691	29	14	0
7692	29	14	0
7693	29	14	0
7694	29	14	0
7695	30	13	0
7696	29	14	0
7697	28	15	0
7698	28	15	0
7699	28	15	0
7700	28	15	0
7701	29	14	0
7702	29	14	0
7703	29	14	0
7704	29	14	0
7705	29	14	0
7706	29	14	0
7707	29	14	0
7708	29	14	0
7709	29	14	0
7710	29	14	0
7711	29	14	0
7712	29	14	0
7713	29	14	0
7714	28	15	0
7715	28	15	0
7716	28	15	0
7717	28	15	0
7718	28	15	0
7719	28	15	0
7720	28	15	0
7721	28	15	0
7722	27	16	0
7723	27	16	0
7724	27	16	0
7725	27	16	0
7726	27	16	0
7727	27	16	0
7728	27	16	0
7729	27	16	0
7730	27	16	0
7731	27	16	0
7732	27	16	0
7733	27	16	0
7734	27	16	0
7735	27	16	0
7736	27	16	0
7737	27	16	0
7738	26	17	0
7739	25	18	0
7740	25	18	0
7741	25	18	0
7742	25	18	0
7743	26	17	0
7744	25	18	0
7745	27	16	0
7746	27	16	0
7747	27	16	0
7748	27	16	0
7749	27	16	0
7750	27	16	0
7751	27	16	0
7752	27	16	0
7753	27	16	0
7754	27	16	0
7755	27	16	0
7756	27	16	0
7757	27	16	0
7758	28	15	0
7759	28	15	0
7760	27	16	0
7761	27	16	0
7762	27	16	0
7763	27	16	0
7764	29	14	0
7765	30	13	0
7766	30	13	0
7767	30	13	0
7768	30	13	0
7769	30	13	0
7770	31	12	0
7771	31	12	0
7772	31	12	0
7773	31	12	0
7774	31	12	0
7775	30	13	0
7776	29	14	0
7777	28	15	0
7778	29	14	0
7779	29	14	0
7780	29	14	0
7781	29	14	0
7782	29	14	0
7783	29	14	0
7784	31	12	0
7785	31	12	0
7786	31	12	0
7787	31	12	0
7788	31	12	0
7789	31	12	0
7790	31	12	0
7791	31	12	0
7792	31	12	0
7793	31	12	0
7794	31	12	0
7795	30	13	0
7796	30	13	0
7797	30	13	0
7798	30	13	0
7799	30	13	0
7800	31	12	0
7801	31	12	0
7802	31	12	0
7803	31	12	0
7804	31	12	0
7805	32	11	0
7806	31	12	0
7807	30	13	0
7808	30	13	0
7809	30	13	0
7810	30	13	0
7811	30	13	0
7812	30	13	0
7813	30	13	0
7814	30	13	0
7815	30	13	0
7816	30	13	0
7817	30	13	0
7818	30	13	0
7819	30	13	0
7820	29	14	0
7821	29	14	0
7822	29	14	0
7823	29	14	0
7824	29	14	0
7825	32	11	0
7826	31	12	0
7827	31	12	0
7828	30	13	0
7829	30	13	0
7830	29	14	0
7831	28	15	0
7832	28	15	0
7833	28	15	0
7834	28	15	0
7835	28	15	0
7836	28	15	0
7837	28	15	0
